seq_id,print_id,tile_id,p_1,dp_1,p_2,dp_2,p_3,dp_3,p_4,dp_4,p_5,dp_5
1957,SI266220200309225433,5,"(439,231)",6127.454385964913,"(439,230)",6076.657894736843,"(440,231)",5959.202631578948,"(440,230)",5955.711403508774,"(278,230)",5668.419298245613
1958,SI266220200309225433,6,"(440,378)",10378.3649122807,"(440,377)",10021.727192982456,"(439,378)",9955.944736842106,"(439,377)",9812.744736842105,"(440,379)",9191.610526315788
1959,SI266220200309225433,7,"(1,94)",15626.333333333336,"(1,95)",14414.082456140357,"(1,93)",14212.063157894743,"(1,184)",14114.248245614035,"(1,183)",13870.776315789473
1960,SI266220200309225433,8,"(498,355)",9727.808771929824,"(498,354)",9310.304385964915,"(498,356)",8821.692105263155,"(498,353)",8599.073684210525,"(497,355)",8292.24649122807
1961,SI266220200309225433,9,"(252,498)",13186.163157894742,"(251,498)",13056.269298245614,"(253,498)",12712.133333333335,"(250,498)",11801.2,"(254,498)",11658.742105263162
1962,SI266220200309225433,10,"(251,1)",12773.3,"(106,1)",12505.865789473686,"(252,1)",12477.043859649119,"(105,1)",12367.315789473687,"(107,1)",12278.330701754388
1963,SI266220200309225433,11,"(498,151)",4204.286842105263,"(498,152)",3996.3605263157897,"(498,110)",3960.1877192982447,"(498,150)",3925.4438596491236,"(498,109)",3901.8859649122805
1964,SI266220200309225433,12,"(1,355)",8858.76403508772,"(1,354)",8124.3605263157915,"(1,356)",8056.142982456138,"(1,353)",7258.243859649123,"(151,383)",6915.415789473685
1965,SI266220200309225433,13,"(1,498)",8601.640350877193,"(2,498)",7388.862280701753,"(1,497)",6996.913157894736,"(1,499)",6334.028947368422,"(0,498)",6226.676315789473
1966,SI266220200309225433,14,"(1,1)",9164.695614035087,"(1,2)",8285.687719298247,"(2,1)",8092.265789473684,"(2,2)",6911.485087719295,"(1,3)",6883.13157894737
1967,SI266220200309225433,15,"(61,94)",3924.9219298245607,"(1,110)",3907.385087719298,"(1,151)",3870.462280701755,"(239,94)",3840.523684210526,"(240,94)",3827.5166666666664
1968,SI266220200309225433,0,"(498,387)",2440.844736842105,"(498,388)",2429.6438596491225,"(498,386)",2131.265789473685,"(498,389)",2002.4342105263158,"(498,379)",1949.899122807018
1969,SI266220200309225433,1,"(498,104)",4236.205263157895,"(498,14)",4031.3719298245596,"(498,103)",3927.864912280702,"(498,15)",3658.4833333333336,"(498,96)",3642.170175438596
1970,SI266220200309225433,2,"(498,251)",6089.184210526317,"(498,252)",5985.169298245613,"(498,250)",5769.833333333332,"(277,197)",5291.39122807017,"(276,197)",5256.121052631577
1971,SI266220200309225433,3,"(498,94)",12289.364912280696,"(345,101)",11881.080701754385,"(498,95)",11318.942105263159,"(298,117)",11218.52982456141,"(344,101)",11123.705263157892
1972,SI266220200309225433,4,"(170,331)",6760.723684210527,"(169,331)",6690.563157894743,"(166,333)",6573.416666666664,"(166,332)",6434.655263157896,"(168,332)",6430.128070175437
1973,SI266220200309225433,5,"(438,40)",8488.137719298247,"(439,40)",7997.6877192982465,"(439,41)",7637.542105263157,"(438,41)",7404.712280701753,"(437,40)",6732.587719298246
1974,SI266220200309225433,6,"(165,415)",7432.912280701756,"(351,381)",7283.248245614035,"(352,381)",7274.893859649121,"(352,380)",7197.427192982454,"(351,380)",7195.254385964916
1975,SI266220200309225433,7,"(1,94)",11964.077192982455,"(1,95)",11218.68771929825,"(1,93)",10132.848245614034,"(0,94)",9940.785087719301,"(1,182)",9850.371052631577
1976,SI266220200309225433,8,"(498,318)",8337.601754385963,"(498,317)",8174.07894736842,"(498,319)",7969.742105263158,"(498,316)",7628.585964912279,"(498,314)",7569.097368421055
1977,SI266220200309225433,9,"(251,498)",10078.902631578945,"(252,498)",10072.635964912279,"(253,498)",9381.699122807022,"(62,487)",9257.411403508777,"(250,498)",9202.75614035088
1978,SI266220200309225433,10,"(251,1)",10923.39385964912,"(250,1)",10241.550877192978,"(252,1)",10030.147368421054,"(251,0)",8710.925438596489,"(253,1)",8661.456140350881
1979,SI266220200309225433,11,"(498,110)",4324.879824561403,"(498,151)",4086.3447368421057,"(498,111)",4068.1929824561394,"(498,152)",3984.0921052631584,"(498,109)",3947.664912280701
1980,SI266220200309225433,12,"(152,302)",7570.971929824562,"(152,301)",7539.664912280699,"(1,314)",7518.448245614036,"(1,315)",7510.235087719295,"(151,302)",7282.802631578947
1981,SI266220200309225433,13,"(1,498)",6637.049999999999,"(151,498)",6407.961403508774,"(150,498)",5945.447368421053,"(152,498)",5574.107894736844,"(1,288)",5233.341228070176
1982,SI266220200309225433,14,"(1,1)",7702.471052631579,"(150,1)",6826.6,"(151,1)",6518.441228070176,"(1,2)",6460.649122807017,"(2,1)",5906.693859649124
1983,SI266220200309225433,15,"(1,110)",4452.780701754387,"(1,111)",4370.841228070174,"(1,109)",3992.2605263157893,"(1,152)",3968.8061403508764,"(1,112)",3814.7368421052633
1984,SI266220200309225433,0,"(497,389)",3714.331578947368,"(496,389)",3504.021929824562,"(497,388)",3362.5649122807017,"(498,389)",3103.6631578947363,"(496,388)",3087.235964912279
1985,SI266220200309225433,1,"(449,485)",5917.50701754386,"(450,485)",5856.895614035087,"(498,498)",5716.812280701755,"(450,484)",5702.635087719296,"(449,484)",5608.511403508774
1986,SI266220200309225433,2,"(498,227)",8770.343859649125,"(498,226)",8734.61842105263,"(498,228)",8395.666666666668,"(498,225)",8309.698245614036,"(498,185)",8186.592105263157
1987,SI266220200309225433,3,"(498,123)",14192.689473684215,"(498,183)",13869.477192982456,"(498,122)",13842.05526315789,"(498,147)",13545.650000000001,"(498,121)",13287.69473684211
1988,SI266220200309225433,4,"(439,298)",5005.581578947371,"(438,298)",4947.947368421053,"(440,298)",4756.657894736843,"(445,316)",4724.016666666666,"(260,371)",4530.390350877195
1989,SI266220200309225433,5,"(33,498)",6029.82894736842,"(32,498)",6011.855263157893,"(31,498)",5848.538596491226,"(34,498)",5843.239473684211,"(28,498)",5837.71754385965
1990,SI266220200309225433,6,"(22,11)",10771.657894736843,"(21,11)",10015.261403508772,"(22,12)",9652.937719298247,"(23,11)",9651.836842105262,"(1,227)",9320.373684210528
1991,SI266220200309225433,7,"(1,184)",13461.078070175441,"(1,141)",13327.838596491223,"(1,147)",13289.0,"(1,143)",13126.23333333333,"(1,121)",13092.272807017544
1992,SI266220200309225433,8,"(498,314)",7490.150877192984,"(310,333)",7215.726315789474,"(498,313)",7198.36842105263,"(310,334)",7028.08245614035,"(498,315)",6882.657017543861
1993,SI266220200309225433,9,"(128,454)",8896.565789473687,"(129,454)",8584.921929824559,"(153,448)",8074.190350877194,"(153,447)",8000.873684210528,"(128,453)",7915.354385964914
1994,SI266220200309225433,10,"(104,1)",7509.142982456138,"(105,1)",7150.59210526316,"(170,1)",7116.42105263158,"(324,1)",7035.819298245613,"(325,1)",7013.397368421054
1995,SI266220200309225433,11,"(126,122)",5371.57894736842,"(301,131)",5219.336842105264,"(127,122)",4966.787719298247,"(302,131)",4910.430701754387,"(473,147)",4875.179824561403
1996,SI266220200309225433,12,"(1,314)",7040.622807017542,"(1,313)",6632.465789473685,"(1,315)",6473.506140350877,"(1,316)",6168.61842105263,"(1,317)",6103.680701754387
1997,SI266220200309225433,13,"(1,498)",5472.235087719297,"(151,498)",5110.552631578947,"(150,498)",5025.009649122807,"(240,498)",4545.735087719297,"(152,498)",4509.029824561403
1998,SI266220200309225433,14,"(8,210)",6824.298245614038,"(7,210)",6661.744736842105,"(1,1)",6390.299999999999,"(8,211)",5489.488596491228,"(8,209)",5442.497368421053
1999,SI266220200309225433,15,"(1,143)",4015.563157894736,"(1,142)",3888.585087719297,"(1,111)",3813.9377192982447,"(1,110)",3786.1140350877195,"(1,144)",3595.214912280704
2000,SI266220200309225433,0,"(498,320)",1989.2052631578954,"(498,319)",1988.551754385965,"(498,372)",1973.1421052631586,"(498,373)",1906.1421052631586,"(498,371)",1811.0798245614033
2001,SI266220200309225433,1,"(498,15)",3283.321052631578,"(498,16)",3125.650877192984,"(498,14)",3103.927192982457,"(498,101)",3087.6482456140347,"(498,102)",3028.9210526315783
2002,SI266220200309225433,2,"(453,248)",6145.010526315786,"(453,249)",5929.682456140352,"(453,247)",5852.411403508773,"(350,171)",5836.597368421055,"(452,248)",5783.777192982452
2003,SI266220200309225433,3,"(498,172)",9403.128947368423,"(498,173)",9048.119298245612,"(387,102)",8883.775438596494,"(387,101)",8850.114035087718,"(498,171)",8664.788596491228
2004,SI266220200309225433,4,"(438,299)",6949.105263157893,"(273,300)",6619.0701754385955,"(439,299)",6603.23684210526,"(438,300)",6552.0675438596445,"(437,299)",6476.091228070174
2005,SI266220200309225433,5,"(439,232)",3605.7000000000007,"(438,232)",3550.6464912280717,"(438,231)",3533.9815789473687,"(1,14)",3464.037719298245,"(1,320)",3397.509649122807
2006,SI266220200309225433,6,"(273,380)",7975.941228070173,"(273,379)",7869.208771929829,"(274,380)",7692.7754385964945,"(272,379)",7619.613157894739,"(274,379)",7448.3175438596445
2007,SI266220200309225433,7,"(256,162)",9795.969298245614,"(255,162)",9275.952631578948,"(1,94)",8744.077192982455,"(44,152)",8694.676315789475,"(1,95)",8655.218421052632
2008,SI266220200309225433,8,"(498,353)",6882.276315789473,"(498,354)",6757.233333333334,"(498,352)",6481.238596491228,"(447,339)",6466.471929824558,"(448,339)",6412.314035087718
2009,SI266220200309225433,9,"(339,447)",11901.323684210525,"(338,446)",11526.685964912278,"(339,448)",11113.693859649116,"(337,446)",11013.93771929825,"(339,446)",10838.791228070171
2010,SI266220200309225433,10,"(250,34)",9847.262280701754,"(250,35)",9843.077192982451,"(250,33)",9364.206140350881,"(250,36)",9110.172807017545,"(251,34)",9035.735087719302
2011,SI266220200309225433,11,"(290,107)",4138.135087719296,"(290,106)",3595.5657894736833,"(498,110)",3591.740350877193,"(498,111)",3399.974561403509,"(291,107)",3279.436842105264
2012,SI266220200309225433,12,"(150,387)",8782.909649122808,"(150,388)",8317.882456140349,"(149,387)",7946.1500000000015,"(150,386)",7901.065789473687,"(149,388)",7423.24649122807
2013,SI266220200309225433,13,"(1,498)",6569.903508771929,"(2,498)",5771.293859649124,"(1,499)",5244.557017543861,"(3,498)",4969.447368421053,"(0,498)",4894.341228070174
2014,SI266220200309225433,14,"(1,1)",7012.1157894736825,"(2,1)",5634.605263157893,"(1,2)",5570.13947368421,"(1,0)",5310.875438596491,"(0,1)",5285.449122807018
2015,SI266220200309225433,15,"(1,110)",3252.042105263159,"(43,168)",3149.75350877193,"(1,111)",3063.987719298246,"(43,169)",2987.4210526315783,"(42,168)",2843.7684210526313
2016,SI266220200309225433,0,"(498,297)",2823.9649122807014,"(498,331)",2749.2070175438603,"(498,296)",2640.7789473684206,"(498,330)",2580.1105263157897,"(498,298)",2570.50350877193
2017,SI266220200309225433,1,"(465,445)",4790.621929824561,"(465,444)",4528.722807017542,"(466,445)",4173.324561403508,"(464,445)",4060.3622807017546,"(464,444)",3974.9728070175424
2018,SI266220200309225433,2,"(498,250)",4483.16754385965,"(498,249)",4377.114912280704,"(498,251)",4268.507894736844,"(383,232)",4250.670175438594,"(382,232)",4239.831578947364
2019,SI266220200309225433,3,"(498,185)",12100.041228070175,"(364,164)",11190.669298245612,"(364,163)",10874.115789473683,"(498,176)",10843.158771929826,"(363,163)",10641.948245614036
2020,SI266220200309225433,4,"(433,385)",6954.803508771925,"(434,385)",6943.128947368423,"(438,385)",6845.886842105261,"(438,386)",6839.827192982451,"(433,384)",6818.02368421053
2021,SI266220200309225433,5,"(438,317)",4689.748245614035,"(439,317)",4658.923684210527,"(438,318)",4602.053508771929,"(439,318)",4446.143859649124,"(327,77)",4381.410526315789
2022,SI266220200309225433,6,"(437,464)",7140.128947368423,"(438,464)",7068.229824561407,"(438,463)",7016.671929824559,"(437,465)",6975.581578947364,"(438,465)",6859.092982456139
2023,SI266220200309225433,7,"(1,184)",14251.544736842108,"(350,95)",12756.01315789474,"(264,144)",12339.808771929827,"(351,94)",12144.411403508777,"(263,143)",12108.99385964912
2024,SI266220200309225433,8,"(498,355)",6810.336842105262,"(498,354)",6741.03596491228,"(498,353)",6070.281578947372,"(499,355)",5716.172807017543,"(498,315)",5615.411403508773
2025,SI266220200309225433,9,"(167,498)",10595.706140350881,"(166,498)",10593.002631578947,"(168,498)",9998.944736842106,"(165,498)",9945.021929824561,"(164,498)",9114.39210526316
2026,SI266220200309225433,10,"(166,1)",10261.774561403505,"(167,1)",10187.721929824558,"(165,1)",10052.305263157894,"(164,1)",9761.310526315785,"(168,1)",9647.609649122805
2027,SI266220200309225433,11,"(447,126)",4554.906140350877,"(276,145)",4235.85701754386,"(448,126)",4026.2315789473705,"(276,146)",3922.3456140350863,"(447,127)",3881.7912280701767
2028,SI266220200309225433,12,"(58,368)",7328.807894736841,"(57,369)",7264.721929824562,"(58,369)",7263.337719298244,"(239,384)",7214.9692982456145,"(238,384)",7200.543859649122
2029,SI266220200309225433,13,"(1,498)",6272.333333333334,"(2,498)",5019.801754385962,"(1,499)",4920.835087719299,"(0,498)",4821.518421052631,"(1,497)",4566.42456140351
2030,SI266220200309225433,14,"(1,1)",6733.32543859649,"(2,1)",5605.173684210527,"(1,2)",5577.3859649122805,"(1,0)",5035.976315789474,"(0,1)",5000.605263157895
2031,SI266220200309225433,15,"(150,94)",4454.969298245613,"(151,94)",4069.28157894737,"(151,95)",3917.2973684210538,"(150,95)",3889.6280701754404,"(150,93)",3881.292105263159
2032,SI266220200309225433,0,"(498,331)",2944.9552631578954,"(498,330)",2729.8482456140346,"(498,332)",2500.4271929824563,"(498,298)",2461.3780701754386,"(498,297)",2413.649122807018
2033,SI266220200309225433,1,"(498,498)",4651.242105263158,"(498,102)",4594.292105263159,"(498,103)",4515.567543859648,"(498,71)",4446.680701754387,"(498,72)",4405.64298245614
2034,SI266220200309225433,2,"(498,195)",6891.5307017543855,"(498,194)",6859.439473684211,"(498,162)",6650.903508771929,"(498,175)",6426.982456140351,"(498,196)",6340.206140350878
2035,SI266220200309225433,3,"(498,185)",17912.10350877193,"(498,106)",16062.906140350882,"(498,132)",15290.325438596494,"(498,131)",15153.97105263158,"(497,185)",14797.07192982456
2036,SI266220200309225433,4,"(360,386)",7634.287719298249,"(359,386)",7586.414912280699,"(361,386)",7582.219298245611,"(357,384)",7484.835087719301,"(356,385)",7471.571052631582
2037,SI266220200309225433,5,"(352,318)",6566.172807017545,"(353,318)",6467.2807017543855,"(352,317)",6243.231578947369,"(353,317)",6072.442105263155,"(352,319)",6040.388596491226
2038,SI266220200309225433,6,"(439,378)",9062.021929824561,"(440,378)",9005.70701754386,"(353,466)",8610.177192982454,"(354,466)",8525.074561403504,"(440,377)",8516.439473684211
2039,SI266220200309225433,7,"(1,185)",16780.10789473684,"(1,94)",16175.801754385968,"(427,92)",15995.877192982454,"(1,132)",15601.816666666666,"(1,106)",15590.152631578945
2040,SI266220200309225433,8,"(267,340)",13427.698245614036,"(266,340)",12031.982456140351,"(267,339)",11858.162280701752,"(267,341)",11013.730701754386,"(268,340)",10832.247368421053
2041,SI266220200309225433,9,"(105,498)",9170.543859649119,"(106,498)",8889.62807017544,"(57,486)",8427.353508771928,"(104,498)",8415.118421052633,"(107,498)",8312.224561403506
2042,SI266220200309225433,10,"(105,1)",11127.997368421053,"(104,1)",10989.5649122807,"(106,1)",10915.32192982456,"(107,1)",10371.865789473686,"(262,34)",10136.420175438594
2043,SI266220200309225433,11,"(274,135)",5866.57192982456,"(274,136)",5816.71052631579,"(273,136)",5334.761403508774,"(273,135)",5078.942105263157,"(171,125)",4723.130701754387
2044,SI266220200309225433,12,"(154,385)",8275.438596491229,"(153,385)",8068.561403508771,"(155,385)",7873.083333333336,"(153,384)",7850.536842105263,"(152,384)",7755.330701754385
2045,SI266220200309225433,13,"(182,13)",6803.759649122807,"(182,12)",6138.701754385966,"(150,498)",6096.664912280703,"(1,498)",6074.0464912280695,"(181,13)",6005.512280701752
2046,SI266220200309225433,14,"(1,1)",6773.788596491226,"(151,1)",6108.591228070176,"(1,2)",6075.82894736842,"(152,1)",5827.735087719297,"(150,1)",5691.07894736842
2047,SI266220200309225433,15,"(240,94)",3919.910526315791,"(240,93)",3827.644736842105,"(239,94)",3818.959649122806,"(239,93)",3638.9526315789462,"(1,152)",3631.751754385965
2048,SI266220200309225433,0,"(498,373)",2145.885087719298,"(498,372)",2098.2614035087718,"(498,387)",2067.9412280701763,"(498,374)",2037.4438596491236,"(498,388)",2023.8070175438597
2049,SI266220200309225433,1,"(498,103)",5307.538596491226,"(498,102)",4948.410526315791,"(498,104)",4880.636842105263,"(498,14)",4637.273684210526,"(498,13)",4365.565789473685
2050,SI266220200309225433,2,"(498,162)",5548.528947368421,"(498,252)",5497.705263157894,"(498,468)",5446.07543859649,"(498,163)",5403.3894736842085,"(498,164)",5313.506140350877
2051,SI266220200309225433,3,"(498,94)",14857.248245614035,"(498,95)",13301.399122807023,"(498,93)",12438.994736842105,"(498,158)",12137.698245614032,"(498,157)",12061.760526315786
2052,SI266220200309225433,4,"(227,314)",6103.014035087719,"(228,314)",5800.181578947369,"(166,338)",5749.5999999999985,"(227,313)",5743.88157894737,"(226,314)",5718.975438596492
2053,SI266220200309225433,5,"(422,62)",8518.81052631579,"(423,62)",7939.60701754386,"(422,61)",7581.257894736844,"(422,63)",7052.087719298246,"(423,63)",6916.043859649124
2054,SI266220200309225433,6,"(165,413)",6415.637719298247,"(165,414)",6127.258771929824,"(166,413)",6029.8815789473665,"(165,412)",5988.491228070172,"(440,377)",5978.891228070177
2055,SI266220200309225433,7,"(1,94)",14777.18771929825,"(1,95)",13901.623684210528,"(1,93)",11835.287719298245,"(1,96)",11696.306140350884,"(0,94)",11606.805263157894
2056,SI266220200309225433,8,"(498,314)",8857.422807017545,"(498,313)",8572.17807017544,"(498,355)",8486.606140350876,"(498,315)",8228.580701754388,"(497,314)",7928.200000000001
2057,SI266220200309225433,9,"(105,498)",10744.407017543861,"(104,498)",10679.782456140354,"(106,498)",10361.271052631579,"(251,498)",10191.102631578946,"(107,498)",10089.192105263159
